T2_fan_inlet_temp,T24_lpc_outlet_temp,T30_hpc_outlet_temp,T50_lpt_outlet_temp,P2_fan_inlet_pres,P15_bypass_duct_pres,P30_hpc_outlet_pres,Nf_fan_speed,Nc_core_speed,epr_engine_pres_ratio,Ps30_hpc_static_pres,phi_ratio_fuel_flow,NRf_corrected_fan_speed,NRc_corrected_core_speed,BPR_bypass_ratio,fault
520.7213056445089,641.6481722775666,1581.383944266361,1381.4491046443131,14.431501302883436,21.235063932933343,566.004535034929,2388.419720835408,9070.837540970888,1.2954515133224231,48.916499521952886,509.2793355996472,2403.487829277607,8159.150685088857,8.393715607811613,0
515.4212536104582,632.3426997985581,1585.8426423394924,1358.1585902020597,14.310134152292608,21.5390757350148,566.6834862446877,2392.678060286161,9053.718414524432,1.260821609647169,48.521536798636454,554.9740674850868,2393.4081860270912,8149.779613046039,8.238024899098104,0
518.8094587330105,640.4707713317966,1591.5920823055333,1368.164929182874,14.505325182853706,21.913307943179518,560.1187773208061,2385.329851298301,9018.652539442517,1.3028398639014678,48.80195862415038,506.2876809915342,2393.595161797613,8146.111543910052,8.205181306740057,0
518.7451358046462,641.8083155667898,1619.5594294248476,1358.6060197346146,15.044936914153803,21.895208211027054,545.014941418133,2389.42421950197,9064.649775433621,1.2807862603779834,46.887547763724996,553.9762625249808,2382.9561271678945,8125.685328609565,8.446934222424213,0
516.947139036963,651.0507267391004,1609.4159477854103,1416.174964459291,14.57478271483234,21.82459853083249,535.6616880607994,2373.2018037285266,9153.550838712188,1.299488860712606,47.54718616341183,520.3990563253685,2365.4360697732786,8188.165808190609,8.49966632343732,0
517.6775420402652,641.7058688323094,1601.7341574174802,1343.4839404667916,14.325457282852957,21.68261980580943,545.00954650931,2387.203446060151,9022.585222519268,1.2996501411997738,47.723039287636325,538.7586093385859,2369.5270678358697,8160.398722524018,8.49267659009539,0
518.7811282262016,640.9233282939016,1559.739159789013,1438.1559245782303,14.60799235520799,21.43949339035306,551.1172131304368,2388.037184699486,9044.590689271401,1.3108302734232655,46.463131747923164,506.34344121171426,2388.6400815442585,8131.1111812473355,8.40014428945743,1
516.620002718559,641.4782769839323,1591.6421240871148,1406.0523337934073,14.740029839947363,21.668220390656675,539.9439120064931,2375.220858018071,9101.733537576947,1.2934129740117757,45.49270596365817,542.8122291580784,2379.0812524017997,8187.541728891214,8.335838453018427,1
517.9076001433922,646.5627966799518,1581.4856931976299,1368.844139823591,14.266858682013766,21.75964697698282,543.1023320025514,2379.2988964054653,9058.322800405143,1.3134669390925566,45.88691999643613,530.9913411513983,2407.685019927373,8191.046688316178,8.572915169590518,1
522.6119346523508,645.6661894338635,1622.7974568883587,1405.8513854962614,14.703076955449449,21.529840968396467,562.7276998738533,2401.9491913537104,9066.35915575136,1.2980209856553846,48.02328767152525,527.3410445148213,2412.619082670219,8276.794339679747,8.41157818424308,0
520.8506598462452,643.1624877551748,1589.6132220300035,1372.7056096221843,14.614693527701954,21.432688295534774,558.0388038867367,2392.1435892844183,9049.135493556578,1.3041543436648135,48.851679088769316,502.5802292177002,2384.48064393379,8130.400886917655,8.369265802657093,0
514.9635271614114,642.2476131672682,1614.9149454498292,1366.1402961196936,14.321075958573044,21.6752502852303,532.8491946874998,2370.0181099530373,9031.240299740046,1.312180669966988,47.44117677356746,530.2216579426649,2373.943297607782,8165.161852311235,8.369485235034364,0
516.6203529527193,638.865311731335,1612.3499615355229,1347.695620019101,13.980038472512877,21.408242430439927,535.8427646372081,2389.96894212922,9092.840312913579,1.3058454687709022,48.58677885800704,533.3904826571987,2342.0812949974506,8225.475684654066,8.401031393213488,0
517.1007501911535,646.7251965610623,1605.5376564374,1424.3588430042096,14.522967762859615,21.713595449040454,545.5645225957812,2390.3289483394274,9080.09366263357,1.3057091529139415,48.706419419509956,505.0968841174712,2393.0778383344073,8134.227979690434,8.447477783600547,0
517.7882747084644,645.9107884893499,1613.1183287272543,1382.6327651987608,14.550308070279545,21.791897783705767,540.1822623419843,2384.4300012743083,9070.706169939793,1.3019947699454686,47.96178089662121,525.9702077316819,2365.606357791182,8164.003112970218,8.47536024359964,0
517.1665678088464,636.29439012208,1575.989815886929,1379.7161822684232,14.41685822994581,21.499004773902428,567.7155124568716,2382.129400902068,8973.99199391417,1.2792775457183772,47.05867177279401,548.5911407445975,2405.0863951321567,8169.0713643143745,8.322573476559448,0
517.92979249251,653.4268103823539,1595.7402015133068,1404.1327599316305,14.43944457779892,21.545438074397904,545.6148602085611,2392.0103690505025,9114.712783394025,1.2966966133362814,47.55998362900865,521.2850332230319,2364.9717882515342,8207.309760349133,8.547029166179938,0
516.6782231219402,643.2193852004939,1576.6643125359349,1353.3475798194243,13.660716783210747,21.550182300008537,548.6419441974454,2390.5316594906203,9067.520487572638,1.303940146303452,48.12763819485084,529.3403895050478,2359.0511303822254,8236.723445840427,8.523240267910662,0
518.9037662963362,652.7198746829962,1591.3893834332591,1425.11284368141,14.898074998482828,21.457974386568864,549.1985426914198,2386.3222526782556,9190.822777823629,1.2769793503288185,46.209997189414054,538.0827918691808,2396.3797517059666,8185.841245112184,8.591251085159149,0
519.0447760636662,642.5894188374567,1600.5740270259457,1372.2473499305115,14.355536697714117,21.41882961789477,547.6811650982705,2360.57580238858,9114.517998812591,1.2920633310635263,48.578870499922495,529.966209062579,2366.152946781017,8172.0793825960645,8.545003620871343,0
517.0455685193097,648.998835137305,1604.5909149808099,1398.0600820311581,14.602329393766249,21.40961818581301,544.6037515804898,2393.1703267785647,9017.91440402492,1.3071548723030362,47.56908758429181,518.2544895912233,2395.1904574239516,8129.601717075319,8.499232923456686,0
519.8989463727681,635.7154512266834,1597.2611736975934,1391.6181815973105,14.831573609605476,21.714759440993003,540.5601616086282,2383.381149515658,9111.396554731396,1.3050423238186555,47.239905262148945,522.4776131753005,2397.1457188557392,8094.775128676776,8.461526151062444,1
518.3532508265641,636.0139518189699,1616.154318976837,1372.7216189923415,14.868128280887733,21.38215266579628,561.2588328752786,2384.759118051259,8946.345925854177,1.2857331777291114,48.4107366149151,537.2615030289887,2389.1866296587273,8131.511663880438,8.196996898166319,0
515.6023968937684,635.8604162673811,1561.04561010278,1353.8146374126472,13.658298271162083,21.15692171403598,554.4257113844247,2392.7038416209316,9063.798652457743,1.3097265518131511,48.764113696982754,506.9456850448224,2384.8904146618975,8179.244046148952,8.248686511453702,1
519.3684755958736,648.1338269511225,1601.7270594893494,1337.0180731082933,14.334366110678952,21.415848392435006,556.1071832918791,2357.541293981932,9022.66125233565,1.311117030869831,48.77372716580942,506.74362039029177,2394.71490645721,8183.9632936064245,8.339666498571441,0
516.4427594608011,641.6993555030845,1599.4891644656152,1396.7076411905402,14.521438606839858,21.48004090553392,553.3754778797409,2384.094472834111,9108.162375868858,1.2777947733339274,48.333242103979636,534.5309097105455,2383.5086468008267,8158.817139011344,8.35925741747195,0
519.4750176569676,642.8543011359803,1612.0962092185985,1407.3783660672884,14.862899088666436,22.04200354853026,554.090143397253,2380.2770445672795,9023.338975983428,1.2946014553745566,48.53478345715734,520.569970412114,2389.4723754073752,8121.075540539265,8.42672548317212,0
517.5750426583596,640.0570723903851,1612.1907380925004,1385.51991332763,15.030695788274945,21.44687066196955,527.3297778110639,2376.72799995523,9118.892846507137,1.3048950487745627,45.431265225953034,540.6709022795083,2399.640907924952,8112.786571018114,8.44135755577032,1
518.8539475419609,644.7170044833754,1581.9940219079408,1395.6158848553232,14.398625484537094,21.621310551459125,569.4649158028202,2394.66642981813,9010.184990776423,1.28343602572556,49.431668376705495,517.6274252878634,2391.4730354965686,8123.393426684067,8.502402118705366,0
518.3863565714681,649.1575345526031,1590.8921911162724,1385.121169414689,14.417057176321139,21.831754451829934,551.9964649933179,2394.097785155134,9073.678696099505,1.2919467704603897,48.15776545560091,524.507079966888,2372.646832209225,8159.508645621735,8.576916691626796,0
518.1974715075567,641.8807731507649,1570.5446342107375,1427.3804064588523,14.639956625192939,21.79347938493569,551.1205843538789,2396.468905752444,9087.606200714179,1.3001675795122924,46.51658095647237,518.4678227014087,2411.8635357183657,8125.905559840366,8.464162963387835,1
515.4236384597957,634.6819775935661,1584.1408821562325,1396.4960363268233,14.430012649462741,22.04094175179791,562.8573697767212,2401.169583387899,8937.901529937888,1.282811962653825,47.59495062083115,543.1049949109689,2388.4727399398453,8144.9337763268895,8.244729136383933,0
516.9936637518533,634.6282774072379,1566.7610068362014,1378.1970420255009,14.137423217735416,21.526291694518715,565.0106120308225,2386.555411079931,8955.45294247401,1.29285459877401,47.65645504183772,533.2866748646962,2382.9124413806794,8176.078708777468,8.283850196530269,0
516.7108787261526,638.7383745944542,1613.1610271715713,1368.4219052568342,14.74958008368508,21.63103222749451,550.6547897799711,2367.5599788813843,8999.0839515767,1.2893985051139052,48.235466354414974,535.6738489187431,2401.005397037182,8083.645109712313,8.362489058954667,1
519.4544771653518,646.2739211209313,1620.2554972840687,1396.5304875050394,15.374995029326165,21.345716148931135,542.2211266287175,2378.2312561312115,9107.113460871462,1.279326854580795,45.71322868240157,554.9823859486257,2400.199215935718,8125.824194036691,8.529826678926957,0
518.1326917343857,652.7376246990647,1629.043700642952,1387.7725223481264,14.497024089687361,21.196189635506975,518.1164381396426,2381.229995212611,9141.081327355449,1.3251172394074782,47.075132860099465,518.2552962139249,2343.3498128570604,8220.751617655736,8.589460321836013,0
516.4459844411726,641.4156837913315,1591.9413577784915,1396.1554509453963,14.31977676511716,21.695391251985427,553.4020618210956,2379.8790057976344,9081.987517083007,1.289839131378099,48.616767750342404,523.6809396545215,2396.091615314557,8140.667457452873,8.423604352735506,0
516.2563599650243,640.8719035163637,1567.0874966759543,1332.609394384329,13.89674853194367,21.291978255365112,565.337723020766,2395.6676779095524,8981.168995395145,1.306036971762789,47.971888375248064,514.6584611204945,2407.0839356420947,8205.356891519683,8.149543793299523,0
517.3111091901482,644.4434758746423,1592.9273715734735,1373.0513721001537,14.460742892228318,21.316292789127846,549.250678146329,2397.8189446030237,9044.578418739678,1.294771376208006,47.357190101287,533.9857621412865,2393.1345610787603,8142.3735464561505,8.507720672953786,0
521.5562721165414,639.1683678290703,1618.1394796205332,1434.1354502900042,14.94991931229741,21.7352312359384,563.7326360126665,2397.297071833596,9047.01525000729,1.2832102104654586,47.41151941057778,544.1220619916431,2413.0503144230684,8227.56533783797,8.405245693954814,0
517.6324650582336,642.3223545026921,1607.2430208035228,1382.1230755035865,14.77015613430696,21.71546672752002,549.0312538866665,2389.2717022001843,9076.417555752567,1.283136292211652,47.55248343916642,541.2227393320754,2394.142551575531,8125.786338838574,8.457900829921849,0
518.0288362600749,640.462892269929,1587.0383949316915,1351.2422726711334,14.402265603258124,21.442744290462525,565.9399178789713,2391.097225201469,8990.327304805256,1.2872592570930288,48.429471045772715,529.817617844594,2401.839785804796,8143.27157235086,8.328018844890241,0
519.8643097433661,641.0262679160561,1573.2839218900983,1385.5261443194643,14.601894850586167,21.46751954614666,560.4959843754037,2393.498681294886,9069.952603897429,1.3057654086295076,48.166960191866536,494.72095486519464,2390.1467474246992,8153.221578453066,8.154178812038666,0
517.4823688517864,629.5776661599539,1577.005551444293,1418.490230517169,14.714365757514917,21.377702483484985,565.8111177908412,2389.625623099468,8965.668906398678,1.2796717919967462,47.08130286413903,542.5217577430449,2387.864202526812,8143.220427123153,8.174728874487709,0
519.0015106169025,650.5665382719791,1603.858977458872,1457.7964355698768,15.218415927759787,21.32728040041108,550.6190066922966,2394.7429420840745,9105.944731328962,1.2931571896641387,47.42453300234961,509.9319437397372,2432.325508449477,8071.194228257954,8.549846517138214,0
519.1243698209408,633.3227072819559,1618.3704461670807,1451.5893785720439,14.800749357715777,21.815616707050303,546.3721101946065,2391.75887517792,9069.076968659025,1.2853475283656384,47.57283583370523,551.0996483290505,2385.67540404439,8159.63103147015,8.568039209967258,1
517.943643282672,639.7680648954872,1553.9998912241467,1354.983190099965,14.078150560594445,21.54060642917603,559.3540820488194,2381.737185853708,9016.933528834323,1.3071315315815832,49.10671100048638,496.5337594812074,2378.4303880486177,8081.087793015341,8.390652979230348,0
518.6266043859969,649.9276657215811,1576.148034009697,1425.2582169270045,14.362341262215738,21.423072779097712,563.0220199457325,2393.9846618090373,9093.319012104019,1.2877842787692795,49.00217986713474,508.1016752914559,2394.4385127268406,8142.3127131286,8.588558602546097,0
516.938431783556,641.6586256471918,1606.7842718390539,1360.6232318429768,14.111823855597594,21.58443400521946,549.3916918360666,2374.152355416741,9011.70209380915,1.3006789584058032,49.98142566396571,517.3796145069018,2345.6570681086027,8158.344446204932,8.395326046961223,0
517.0065962795156,634.4582252878939,1530.8203129477008,1387.8984522396106,14.054657705079551,21.537512985104886,558.8592997378081,2387.087733243909,9030.087563737867,1.309947380295756,48.00402232445791,493.432479125209,2378.5325318096634,8089.070258573332,8.263312348613875,0
517.7802077358053,637.999984033713,1593.9512581167526,1448.4162330376655,14.747467276952325,21.817083151160777,548.9803737503469,2385.0144197060567,9103.1947923097,1.2912619189733145,47.47402681029451,526.4037902678103,2408.870864193469,8117.89856861861,8.468470615219873,1
518.2585447049387,653.4566921486112,1582.863305085671,1417.0061277503764,14.548385877825277,21.693538210104144,550.1756184263676,2385.330743330162,9099.977610380194,1.2956777287072472,46.81743896489576,522.2571251064531,2392.9366564352063,8176.127262542195,8.611707146368815,0
515.2752997140576,641.9848534128524,1593.5631523117552,1377.7123106338772,14.279856162424116,21.372967196092706,544.9296163883527,2385.7633627482287,9031.105349086452,1.3029008526087682,47.440932146811676,528.7776865636391,2397.523668265692,8143.792885422915,8.409779134311282,0
515.5298133657327,643.8068601453034,1589.553005782318,1417.9177875202934,14.341629061030396,21.5221308861529,555.1578204109866,2388.1016218812315,9094.993759450535,1.2850466024108376,48.803133555445875,518.837932802446,2389.5343960862224,8148.307830544786,8.370802047081268,0
517.0852686608661,638.4761670901305,1590.920976311485,1359.6037254754813,14.316441720191765,21.242298148359698,550.0212419598822,2392.2714869638544,9089.156983504206,1.2981207758008309,47.591429680240545,529.0242974817113,2409.193210358466,8163.063101772906,8.337069297583085,1
517.8802855590711,643.5064772799799,1569.3896398274626,1383.1082793645817,14.113756034655996,21.57335265831529,560.4201839270199,2401.344961142186,9000.580239604466,1.2980812172010996,46.360286602889516,539.9484718674241,2405.35557779248,8225.989940548994,8.504733525912318,0
512.8037792837637,631.3939417300563,1595.3194039674777,1336.1986954950978,14.061617509441506,21.677347060188453,556.4131320934628,2393.6401780280185,8998.803908523843,1.2761993402965883,48.43204264024832,553.2329390145001,2378.6032723767603,8166.452381684693,8.114633645880808,0
519.4718422198737,643.5078765202757,1627.5722750712584,1386.4581888631799,14.824760841554196,21.70959003821932,557.548594469442,2402.9798217586995,8988.76544290377,1.295179481722914,47.635825143272825,536.5317251861076,2401.861341536074,8220.098423855194,8.27766251721191,0
518.2558225067258,634.4842775185585,1564.0835854140062,1385.0148407907482,14.50585967032406,21.546449892945315,562.1998271186834,2390.1712544000397,8981.46557206869,1.28774995780256,46.76712184398549,539.9426433843803,2392.9537278232137,8123.823399785887,8.395713338012056,0
517.6737010488849,638.9861715638417,1623.896228401587,1347.2935011930683,14.814643772855288,21.653986457671547,541.6572014908144,2409.154112400559,9002.506647648135,1.2942212764315302,47.1999035329183,549.5206433705504,2377.467508032126,8132.469076112227,8.38077676954248,0
516.662923293679,645.4953264653589,1612.3878110892465,1381.5726281205937,14.564219360042905,21.693022041623514,537.6732439430349,2384.2791763182468,9070.470487682993,1.3010500247786543,47.421801151709005,530.9808131144962,2369.5630836622186,8163.812080149715,8.43442537818595,0
518.5378229894667,640.1151784237003,1597.7556405663147,1392.4990834112066,14.569094423307824,21.76862646934594,559.5344193095611,2380.540390180118,9078.67718163596,1.2787259511444107,49.370827731468864,526.2805112910867,2382.456205094601,8117.012989207154,8.445197549099936,0
518.7849240382376,634.7253817840731,1557.330324744052,1405.0860113688698,14.225147890643198,21.724406946660146,564.741102960024,2387.6943939721805,9046.840743288561,1.2999382773151476,48.708288406301236,502.97906952612595,2390.644069953131,8133.811554729664,8.29782093717935,0
515.9270422762395,641.8639083099977,1579.15431597431,1394.4332210078046,14.213719639756114,21.331036455825092,564.6901880524103,2388.951709958802,9029.192516414394,1.2818721788808505,48.97236465631917,524.1950470203248,2397.108616876794,8135.397417946305,8.390841445852434,0
519.3659477478697,646.0782541629322,1627.096896578714,1365.5195580096286,15.168792874893423,21.521744862119434,536.4095231780401,2381.9122167669166,9045.256724946179,1.2950049261787167,46.19276258695726,549.2550048670083,2380.6177660364465,8124.662250509674,8.538075220355635,0
517.5480663895777,640.1629195325513,1625.400811427382,1354.950801017798,15.159259082295872,21.455600225496376,529.8057029035693,2346.4226612260086,9169.220797627522,1.3035214086151865,46.911962580364,523.3641107650261,2425.286002528236,8064.856602194262,8.286168806927027,1
515.9759011865646,644.7503001041548,1599.1365061618776,1389.6043726310581,14.460305009507602,21.26385958700298,548.8545780313808,2395.2611580546895,9023.371958830814,1.2962749659733699,48.042832425582155,525.2909673739558,2388.743417403714,8128.636297634874,8.4281973105728,0
521.6790079297522,647.1332123692091,1598.2694300027542,1392.1056059184934,14.6306313357383,21.676716911100325,556.1451475327038,2379.8908799327282,9106.257868511964,1.3094796398163477,50.30990224374197,479.89766267713037,2386.2593949376965,8108.156243095653,8.434473935735692,0
515.8560129953607,633.7786952620643,1579.7126319492465,1386.247680131555,14.295742831537348,21.676010641864124,565.1357857471562,2398.200816888505,8944.855855890431,1.2827175043859231,48.17069852301171,540.4784675938655,2394.195429240818,8126.999037272186,8.318706667326213,0
517.7098648178633,638.9046009013554,1627.8372986186278,1380.5995019935117,15.362337428679943,21.670394894158505,538.9304560189613,2378.2220975923096,9117.765014836623,1.2799801050866535,46.140669275169856,553.460025431734,2406.1877306317924,8106.804461390424,8.300043610031953,1
519.142952543422,640.387335540036,1597.681930597352,1416.4830490539257,14.467310908179746,21.678740494859596,561.14086707455,2389.1694105715324,9023.279536468634,1.289836240833591,48.34526977702628,531.5004819581856,2398.0402358856954,8176.729483685174,8.496724426974543,0
519.8001298782748,644.7265766952472,1581.6279419912523,1411.7278357347172,15.089627730025697,21.921555443181052,553.696454027537,2364.104003928371,9062.033986622246,1.3007608973499198,47.26957634076789,503.5749373488763,2411.344419602298,8058.164810742047,8.389914058243498,1
515.7733751049188,647.8919210770803,1583.7303204181567,1426.129574114196,14.161660460201213,21.55724160313475,556.5905628287617,2378.2072740870835,9115.10328340748,1.2868903595558092,49.1269159852775,510.9491426831905,2373.0467668245633,8190.24701591333,8.390277303113702,0
515.4037811537997,634.2806405894099,1593.7510633029328,1350.995578521201,14.00561310680327,21.55186902273633,546.8413147881511,2376.6447091580194,9062.80392600412,1.2943674570288368,48.15174978246268,540.167548577706,2374.440936442943,8186.850133829642,8.318051646791758,0
517.9953790798282,642.6949907596576,1581.3978833585306,1352.3947071663483,14.504093775773727,21.408923952691474,557.9572777719619,2408.604959916431,9004.160987003565,1.2946794500021492,49.112628372407045,511.01198724668444,2383.9112608896003,8054.155695362355,8.424099844403665,0
517.7201276913244,642.1824623243065,1591.8599446643232,1381.299326500722,14.584652660938323,21.64748972775166,556.2285909955542,2402.7809299242076,8992.727649923625,1.2958847181433122,48.37862661868984,519.0400811853605,2386.250869154914,8106.532841424991,8.372178826691897,0
520.8477419511041,650.9404435594487,1609.4612870024052,1380.9674695157278,14.965617497491069,21.449752506427473,548.3514368314377,2383.096534340918,9067.457874352429,1.2894605284235572,47.79150357509208,530.348337343456,2370.722799221926,8116.717799610125,8.664475646711134,0
517.2119138533558,649.3467479279306,1611.6551705265967,1388.8775115975866,14.60346213779408,21.619927977453735,539.598002131642,2391.2773957079103,9049.04880329537,1.3019146585550103,47.46737018715098,527.2176119897905,2357.946070453377,8174.737591938981,8.464402159527362,0
518.0045814171937,641.8106450908795,1586.2002507533955,1349.2852220298366,14.320634555325832,21.520479979545968,561.2518344169376,2383.605768633842,8989.346093463062,1.2979516441127976,48.58905010342773,518.9681736831476,2392.3758330377077,8142.721613402135,8.32623505887542,0
517.6029357688426,635.0309743514274,1574.9081319832333,1394.837620503643,14.36803065186565,21.29015652655462,567.046772994144,2373.02764333776,8988.020348200596,1.2790349455820385,47.94421112580928,542.5396374598379,2402.441792869823,8129.143859237929,8.451108302958739,0
516.3201137845573,641.5492520818416,1591.4717057210619,1377.8491855102102,14.191315135856524,21.609744689072386,555.1940401685423,2388.5651251849254,8957.075173201521,1.3019720145835325,47.72096044704765,531.574617242952,2393.096448573882,8176.384958835723,8.398516766034394,0
522.050776076153,634.7998726838501,1586.6969253096313,1430.1100441697479,15.014918064876678,21.414537206777137,564.0715157442916,2386.5660598118116,9072.083143810149,1.2845836824341244,48.58231164480899,516.0590839226761,2385.096847882307,8103.083988501698,8.368486074019332,0
518.6084121857518,640.1707286194023,1586.837314243922,1352.7142292878655,14.411044193926937,21.841106100411704,559.1350717620368,2373.3892839122236,8957.662925662546,1.2965796758688806,46.97160239412135,541.7009822017558,2394.4562178322685,8175.527877653394,8.411571808569686,0
520.33270479326,645.0872304287867,1576.7906168841512,1363.9450321155807,14.46132261920344,21.63193790444047,558.7120093968646,2384.9657775915957,9061.076386373905,1.3077270976780715,49.15717346422383,490.3588147766814,2376.294293420863,8125.012446018055,8.327742143715978,0
518.0302527880004,645.3007259077489,1587.237190079827,1386.977653346125,14.259039059790759,21.832996821853776,554.0668100334974,2382.096224692907,9099.874082512182,1.2901912478568054,48.388645934124824,524.9670901902433,2378.303040113706,8180.833208844331,8.509516707237488,0
517.5757044375994,633.5018634418026,1581.696763293183,1372.2236711254984,14.25166497987931,21.619888763900335,528.2331274288681,2389.6185149655767,9155.391719056926,1.3249539891074935,46.570476487796086,515.1565692903449,2388.8480759476734,8149.746666398259,8.381498984870696,1
518.948236912779,648.7883452026812,1620.2756943362192,1417.5591677489165,15.387389924880301,21.803980692828535,552.2263840632311,2372.1576255523596,9053.489854793113,1.2810987528414486,47.87886919479652,526.1726134386536,2409.932544769906,8052.900826129327,8.48563972516046,0
515.7229955024934,647.4331038473814,1590.130395788943,1436.8642183103495,14.060188953824523,21.449501146181746,546.4534200899222,2384.051836604279,9131.87550533483,1.3052385287182908,49.08565963104474,499.0506280691041,2373.354551695431,8201.624566663366,8.39969193291786,0
516.221379213175,637.1521760248817,1592.5332144180816,1333.8436456114107,13.917965257642113,21.6811695119007,549.585247170808,2385.30249650467,9048.777287472603,1.2898981280734214,48.27749920792656,546.3618122933769,2351.7224813527987,8216.934764952848,8.377462334780217,0
518.1629288240392,649.528516908561,1636.740011258544,1392.1449344858675,15.080410857925623,21.44029577103694,523.6043967721885,2390.2294199554835,9092.111606658918,1.3105983813054154,46.39288674136245,531.6578764757621,2367.1130946445805,8149.141445565906,8.500947826099257,0
519.732639743404,657.5795545260704,1582.5131511445022,1445.4217311732584,14.686197338835346,21.656082658002227,548.0447561214584,2384.75425978436,9157.607401403204,1.3025948044493647,46.873769630109805,507.097754463063,2414.759859832209,8155.7355095352505,8.744589228710328,0
517.0859450279855,640.3395378103204,1625.3360230968428,1357.0615766798599,14.483928614935454,21.527932383892328,536.5079158650127,2376.9203531666103,9034.274744616509,1.3055476322848154,48.46611880848462,530.6338207806646,2359.805289088191,8148.2028701168165,8.398388282813334,0
517.8464497202699,642.0704352894418,1593.0737117827468,1371.5494388919792,14.391329384553897,21.463763938154685,560.4449933288421,2400.1610568829597,8985.84775364492,1.2926859038974423,47.86596089322019,533.9920023090145,2400.2741457400725,8167.721926629382,8.408306309470174,0
